ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
10584	"ENSG00000170633"	"RNF34"	chr12	+	121417503	121417911	121417860	121417911	121416158	121416377
10592	"ENSG00000185728"	"YTHDF3"	chr8	+	63169386	63169411	63169388	63169411	63168686	63168901
10599	"ENSG00000121022"	"COPS5"	chr8	-	67043081	67045960	67043081	67043317	67051229	67051341
10604	"ENSG00000164024"	"METAP1"	chr4	+	99037766	99037941	99037934	99037941	99036042	99036089
10614	"ENSG00000165806"	"CASP7"	chr10	+	113691963	113692070	113691996	113692070	113679203	113679349
10623	"ENSG00000094914"	"AAAS"	chr12	-	53314297	53315782	53314297	53315426	53320564	53320692
10624	"ENSG00000231205"	"ZNF826P"	chr19	-	20408949	20409045	20408949	20409024	20409829	20409959
10625	"ENSG00000166169"	"POLL"	chr10	-	101587245	101587406	101587245	101587382	101587821	101588257
10631	"ENSG00000064115"	"TM7SF3"	chr12	-	26999525	26999766	26999525	26999648	27014077	27014398
10635	"ENSG00000239672"	"NME1"	chr17	+	51161097	51161272	51161159	51161272	51155650	51155780
10646	"ENSG00000182986"	"ZNF320"	chr19	-	52893778	52893927	52893778	52893856	52894125	52894220
10648	"ENSG00000104325"	"DECR1"	chr8	+	90017123	90017326	90017202	90017326	90005447	90005845
10650	"ENSG00000103266"	"STUB1"	chr16	+	681792	682076	682019	682076	681437	681603
10654	"ENSG00000136870"	"ZNF189"	chr9	+	101399883	101400010	101399925	101400010	101399394	101399530
10657	"ENSG00000188343"	"FAM92A"	chr8	+	93709770	93709875	93709774	93709875	93703619	93703688
10667	"ENSG00000120963"	"ZNF706"	chr8	-	101202332	101202452	101202332	101202447	101204649	101204779
10668	"ENSG00000120963"	"ZNF706"	chr8	-	101202332	101202452	101202332	101202447	101205434	101205732
10677	"ENSG00000120533"	"ENY2"	chr8	+	109336127	109336204	109336132	109336204	109334376	109334474
10683	"ENSG00000104783"	"KCNN4"	chr19	-	43768962	43769560	43768962	43769032	43769718	43769829
10684	"ENSG00000104783"	"KCNN4"	chr19	-	43771999	43772135	43771999	43772103	43773785	43773900
10685	"ENSG00000104783"	"KCNN4"	chr19	-	43771999	43772135	43771999	43772103	43774191	43774619
10692	"ENSG00000156787"	"TBC1D31"	chr8	+	123129065	123129218	123129069	123129218	123126507	123126687
10697	"ENSG00000253227"	"AC090192.2"	chr8	+	124276113	124276394	124276279	124276394	124275730	124275834
10705	"ENSG00000136997"	"MYC"	chr8	+	127738247	127739019	127738279	127739019	127735658	127735836
10707	"ENSG00000136997"	"MYC"	chr8	+	127738247	127739019	127738279	127739019	127736593	127736623
10708	"ENSG00000136997"	"MYC"	chr8	+	127738250	127739019	127738279	127739019	127736593	127736623
10709	"ENSG00000249859"	"PVT1"	chr8	+	127855154	127855319	127855162	127855319	127795966	127796008
10716	"ENSG00000249859"	"PVT1"	chr8	+	128074069	128074291	128074072	128074291	128070159	128070361
10718	"ENSG00000249859"	"PVT1"	chr8	+	128096517	128096654	128096520	128096654	128074072	128074291
10719	"ENSG00000249859"	"PVT1"	chr8	+	128096517	128096654	128096520	128096654	128095691	128095817
10734	"ENSG00000100288"	"CHKB"	chr22	-	50579726	50579830	50579726	50579802	50580189	50580271
10735	"ENSG00000100288"	"CHKB"	chr22	-	50580189	50580416	50580189	50580271	50580564	50580660
10740	"ENSG00000171045"	"TSNARE1"	chr8	-	142300485	142300647	142300485	142300644	142318543	142318634
10742	"ENSG00000171045"	"TSNARE1"	chr8	-	142300485	142300647	142300485	142300644	142330900	142330970
10743	"ENSG00000171045"	"TSNARE1"	chr8	-	142315002	142315092	142315002	142315089	142330900	142330970
10744	"ENSG00000171045"	"TSNARE1"	chr8	-	142300485	142300647	142300485	142300644	142343965	142344472
10745	"ENSG00000171045"	"TSNARE1"	chr8	-	142315002	142315092	142315002	142315089	142354636	142354763
10746	"ENSG00000160932"	"LY6E"	chr8	+	143020882	143020991	143020887	143020991	143017981	143018247
10752	"ENSG00000158106"	"RHPN1"	chr8	+	143379828	143380175	143380061	143380175	143379314	143379508
10753	"ENSG00000158106"	"RHPN1"	chr8	+	143380064	143380783	143380588	143380783	143379828	143379985
10755	"ENSG00000104518"	"GSDMD"	chr8	+	143561958	143562350	143562208	143562350	143561741	143561828
10760	"ENSG00000104529"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143586218	143586290
10762	"ENSG00000104529"	"EEF1D"	chr8	-	143586728	143586852	143586728	143586849	143588990	143590460
10765	"ENSG00000104529"	"EEF1D"	chr8	-	143586728	143586852	143586728	143586849	143596878	143597388
10766	"ENSG00000104529"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143597347	143597400
10774	"ENSG00000104522"	"TSTA3"	chr8	-	143614319	143614697	143614319	143614453	143614786	143614915
10778	"ENSG00000180900"	"SCRIB"	chr8	-	143792484	143792867	143792484	143792635	143792975	143793083
10779	"ENSG00000180900"	"SCRIB"	chr8	-	143792484	143792867	143792484	143792635	143793899	143793962
10780	"ENSG00000179950"	"PUF60"	chr8	-	143817861	143818075	143817861	143817973	143818192	143818285
10781	"ENSG00000179950"	"PUF60"	chr8	-	143824312	143824399	143824312	143824396	143824797	143825140
10782	"ENSG00000179950"	"PUF60"	chr8	-	143824312	143824399	143824312	143824396	143827384	143827536
10784	"ENSG00000179091"	"CYC1"	chr8	+	144096123	144096250	144096142	144096250	144095075	144095228
10787	"ENSG00000185803"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358580	144358658
10788	"ENSG00000185803"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358592	144358900
10789	"ENSG00000185803"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144358595	144358610
10790	"ENSG00000185803"	"SLC52A2"	chr8	+	144359183	144359423	144359187	144359423	144359011	144359065
10792	"ENSG00000185803"	"SLC52A2"	chr8	+	144359622	144360493	144360171	144360493	144359183	144359423
10793	"ENSG00000185803"	"SLC52A2"	chr8	+	144360114	144360493	144360171	144360493	144359183	144359423
10794	"ENSG00000185803"	"SLC52A2"	chr8	+	144360114	144360493	144360171	144360493	144359622	144359747
10797	"ENSG00000160948"	"VPS28"	chr8	-	144423616	144424132	144423616	144423922	144424214	144424268
10798	"ENSG00000160948"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424945	144425772
10800	"ENSG00000179008"	"C14orf39"	chr14	-	60468444	60468536	60468444	60468533	60469532	60469653
10802	"ENSG00000147789"	"ZNF7"	chr8	+	144837390	144837507	144837393	144837507	144827559	144827609
10814	"ENSG00000115459"	"ELMOD3"	chr2	+	85390137	85391748	85390759	85391748	85389750	85389827
10815	"ENSG00000107104"	"KANK1"	chr9	+	732377	734835	734747	734835	731157	731266
10823	"ENSG00000123353"	"ORMDL2"	chr12	+	55818998	55819173	55819090	55819173	55818329	55818419
10825	"ENSG00000080298"	"RFX3"	chr9	-	3488775	3488895	3488775	3488892	3490278	3490345
10826	"ENSG00000125743"	"SNRPD2"	chr19	-	45688386	45688566	45688386	45688466	45691411	45691771
10835	"ENSG00000156042"	"CFAP70"	chr10	-	73298906	73299101	73298906	73299097	73299604	73299665
10837	"ENSG00000156042"	"CFAP70"	chr10	-	73345064	73345244	73345064	73345241	73348422	73348521
10846	"ENSG00000143198"	"MGST3"	chr1	+	165649754	165649964	165649840	165649964	165632239	165632274
10854	"ENSG00000213722"	"DDAH2"	chr6	-	31727542	31727692	31727542	31727643	31728450	31728524
10856	"ENSG00000168003"	"SLC3A2"	chr11	+	62888330	62888860	62888651	62888860	62885464	62885608
10858	"ENSG00000116580"	"GON4L"	chr1	-	155757890	155758034	155757890	155757967	155760443	155760641
10863	"ENSG00000027697"	"IFNGR1"	chr6	-	137209849	137209984	137209849	137209972	137215266	137215377
10864	"ENSG00000124444"	"ZNF576"	chr19	+	43597093	43597193	43597096	43597193	43596574	43596638
10906	"ENSG00000213930"	"GALT"	chr9	+	34647656	34647961	34647831	34647961	34647491	34647567
10912	"ENSG00000139644"	"TMBIM6"	chr12	+	49752463	49752549	49752465	49752549	49738992	49739082
10913	"ENSG00000139644"	"TMBIM6"	chr12	+	49752463	49752549	49752465	49752549	49741607	49741768
10914	"ENSG00000139644"	"TMBIM6"	chr12	+	49752463	49752549	49752465	49752549	49749617	49749734
10916	"ENSG00000165282"	"PIGO"	chr9	-	35091239	35092767	35091239	35091291	35093029	35093209
10917	"ENSG00000005238"	"FAM214B"	chr9	-	35107380	35108349	35107380	35107568	35108593	35108737
10926	"ENSG00000077463"	"SIRT6"	chr19	-	4175027	4175151	4175027	4175111	4175841	4175937
10927	"ENSG00000077463"	"SIRT6"	chr19	-	4175027	4175760	4175027	4175111	4175841	4175937
10929	"ENSG00000152763"	"WDR78"	chr1	-	66893228	66893413	66893228	66893361	66905200	66905375
10933	"ENSG00000101464"	"PIGU"	chr20	-	34585436	34585580	34585436	34585480	34588452	34588607
10943	"ENSG00000155974"	"GRIP1"	chr12	-	66455408	66455564	66455408	66455561	66456186	66456342
10949	"ENSG00000089053"	"ANAPC5"	chr12	-	121345838	121347005	121345838	121346031	121347801	121347881
10957	"ENSG00000113328"	"CCNG1"	chr5	+	163441077	163441331	163441210	163441331	163439256	163439346
10966	"ENSG00000176485"	"PLAAT3"	chr11	-	63598060	63598163	63598060	63598113	63614384	63614469
10969	"ENSG00000180776"	"ZDHHC20"	chr13	-	21381433	21381549	21381433	21381546	21381900	21381994
10982	"ENSG00000143409"	"MINDY1"	chr1	-	151002164	151002706	151002164	151002170	151006311	151006871
10984	"ENSG00000135018"	"UBQLN1"	chr9	-	83666349	83669327	83666349	83666433	83677726	83677961
10985	"ENSG00000130821"	"SLC6A8"	chrX	+	153694129	153694267	153694203	153694267	153693904	153694017
10987	"ENSG00000147162"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072
10991	"ENSG00000158850"	"B4GALT3"	chr1	-	161173604	161174049	161173604	161173727	161174992	161175228
10996	"ENSG00000068971"	"PPP2R5B"	chr11	+	64925470	64925933	64925847	64925933	64922984	64923102
11007	"ENSG00000105879"	"CBLL1"	chr7	+	107753410	107753511	107753413	107753511	107752544	107752617
11010	"ENSG00000056586"	"RC3H2"	chr9	-	122865348	122865657	122865348	122865541	122877470	122877583
11012	"ENSG00000165233"	"CARD19"	chr9	+	93110567	93112289	93112217	93112289	93107673	93107816
11014	"ENSG00000137207"	"YIPF3"	chr6	-	43513068	43513200	43513068	43513098	43513587	43513633
11016	"ENSG00000132589"	"FLOT2"	chr17	-	28882572	28882737	28882572	28882691	28883107	28883231
11017	"ENSG00000106397"	"PLOD3"	chr7	-	101212841	101213204	101212841	101212943	101215088	101215152
11018	"ENSG00000106397"	"PLOD3"	chr7	-	101212841	101213204	101212841	101212943	101215907	101216020
11026	"ENSG00000136144"	"RCBTB1"	chr13	-	49567153	49567323	49567153	49567320	49580504	49580584
11027	"ENSG00000136144"	"RCBTB1"	chr13	-	49567153	49567323	49567153	49567320	49585443	49585558
11030	"ENSG00000106785"	"TRIM14"	chr9	-	98099930	98100164	98099930	98099976	98109888	98109984
11035	"ENSG00000165138"	"ANKS6"	chr9	-	98756419	98756606	98756419	98756603	98773876	98774080
11042	"ENSG00000119509"	"INVS"	chr9	+	100292325	100293043	100292946	100293043	100284319	100284603
11045	"ENSG00000136824"	"SMC2"	chr9	+	104095298	104095552	104095323	104095552	104094295	104094448
11046	"ENSG00000136824"	"SMC2"	chr9	+	104095298	104095552	104095323	104095552	104094563	104094838
11047	"ENSG00000182919"	"C11orf54"	chr11	+	93747296	93747448	93747301	93747448	93741962	93742066
11049	"ENSG00000182919"	"C11orf54"	chr11	+	93747296	93747448	93747301	93747448	93741962	93742141
11050	"ENSG00000182919"	"C11orf54"	chr11	+	93747296	93747448	93747301	93747448	93745828	93746480
11052	"ENSG00000106701"	"FSD1L"	chr9	+	105464235	105464331	105464239	105464331	105448122	105448235
11053	"ENSG00000106701"	"FSD1L"	chr9	+	105464235	105464331	105464239	105464331	105461519	105461615
11057	"ENSG00000080802"	"CNOT4"	chr7	-	135438157	135438423	135438157	135438331	135509888	135510127
11061	"ENSG00000110455"	"ACCS"	chr11	+	44077844	44078784	44078683	44078784	44077278	44077376
11068	"ENSG00000157657"	"ZNF618"	chr9	+	114032644	114032728	114032647	114032728	114016694	114016784
11072	"ENSG00000095397"	"WHRN"	chr9	-	114424987	114426413	114424987	114425024	114466266	114466392
11073	"ENSG00000095397"	"WHRN"	chr9	-	114424987	114426413	114424987	114425024	114478552	114478771
11076	"ENSG00000173611"	"SCAI"	chr9	-	124971670	124971844	124971670	124971762	124975246	124975389
11079	"ENSG00000148655"	"LRMDA"	chr10	+	76403220	76403366	76403225	76403366	76324400	76324485
11084	"ENSG00000119403"	"PHF19"	chr9	-	120865709	120866096	120865709	120865830	120866869	120866965
11085	"ENSG00000148180"	"GSN"	chr9	+	121318664	121318880	121318734	121318880	121318405	121318494
11086	"ENSG00000172270"	"BSG"	chr19	+	582513	582582	582519	582582	582305	582330
11092	"ENSG00000165525"	"NEMF"	chr14	-	49814753	49814857	49814753	49814807	49825866	49825955
11094	"ENSG00000165525"	"NEMF"	chr14	-	49828615	49828807	49828615	49828787	49829348	49829426
11096	"ENSG00000011454"	"RABGAP1"	chr9	+	122957010	122957209	122957148	122957209	122941032	122941088
11097	"ENSG00000011454"	"RABGAP1"	chr9	+	122957010	122957209	122957148	122957209	122945331	122945432
11103	"ENSG00000113356"	"POLR3G"	chr5	+	90485524	90485684	90485534	90485684	90474260	90474318
11110	"ENSG00000110955"	"ATP5F1B"	chr12	-	56639105	56639307	56639105	56639196	56639979	56640192
11112	"ENSG00000257524"	"AL157935.3"	chr9	-	127885185	127886788	127885185	127885343	127887483	127887591
11115	"ENSG00000148334"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128123701	128123851
11117	"ENSG00000148337"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128180414	128180523
11120	"ENSG00000175854"	"SWI5"	chr9	+	128276586	128276755	128276706	128276755	128275438	128275496
11124	"ENSG00000136811"	"ODF2"	chr9	+	128460512	128460666	128460549	128460666	128460157	128460299
11129	"ENSG00000171097"	"KYAT1"	chr9	-	128845352	128845517	128845352	128845411	128881896	128882036
11151	"ENSG00000130714"	"POMT1"	chr9	+	131510259	131510415	131510356	131510415	131508910	131509022
11152	"ENSG00000130714"	"POMT1"	chr9	+	131510259	131510415	131510356	131510415	131509902	131509996
11154	"ENSG00000128973"	"CLN6"	chr15	-	68209636	68209759	68209636	68209720	68211262	68213332
11167	"ENSG00000165699"	"TSC1"	chr9	-	132931208	132931427	132931208	132931304	132935032	132935095
11181	"ENSG00000142396"	"ERVK3-1"	chr19	+	58312165	58312462	58312196	58312462	58312020	58312061
11188	"ENSG00000244187"	"TMEM141"	chr9	+	136791946	136792358	136792250	136792358	136791710	136791777
11200	"ENSG00000169519"	"METTL15"	chr11	+	28296752	28296931	28296796	28296931	28211061	28211198
11202	"ENSG00000165948"	"IFI27L1"	chr14	+	94096840	94096965	94096855	94096965	94088247	94088303
11203	"ENSG00000165948"	"IFI27L1"	chr14	+	94096840	94096965	94096886	94096965	94088247	94088303
11204	"ENSG00000165948"	"IFI27L1"	chr14	+	94096855	94096965	94096886	94096965	94088247	94088303
11205	"ENSG00000165948"	"IFI27L1"	chr14	+	94096855	94096965	94096886	94096965	94094749	94094899
11220	"ENSG00000142102"	"PGGHG"	chr11	+	293593	293727	293669	293727	293365	293502
11226	"ENSG00000174775"	"HRAS"	chr11	-	532241	532755	532241	532630	533452	533612
11227	"ENSG00000070047"	"PHRF1"	chr11	+	581961	582081	581964	582081	581491	581597
11238	"ENSG00000177697"	"CD151"	chr11	+	834457	834591	834529	834591	833008	833022
11239	"ENSG00000177697"	"CD151"	chr11	+	836250	836843	836768	836843	836062	836153
11241	"ENSG00000177830"	"CHID1"	chr11	-	870418	870499	870418	870489	883199	883303
11248	"ENSG00000205531"	"NAP1L4"	chr11	-	2989128	2989271	2989128	2989197	2991793	2992102
11250	"ENSG00000205531"	"NAP1L4"	chr11	-	2989128	2989271	2989128	2989197	2992253	2992377
11267	"ENSG00000005801"	"ZNF195"	chr11	-	3373576	3373675	3373576	3373656	3377616	3377900
11269	"ENSG00000083799"	"CYLD"	chr16	+	50749548	50750202	50749575	50750202	50742761	50742822
11271	"ENSG00000083799"	"CYLD"	chr16	+	50749548	50750202	50749575	50750202	50744729	50744866
11278	"ENSG00000167333"	"TRIM68"	chr11	-	4602151	4602412	4602151	4602406	4603244	4603340
11294	"ENSG00000166313"	"APBB1"	chr11	-	6402081	6402725	6402081	6402209	6403144	6403208
11303	"ENSG00000166340"	"TPP1"	chr11	-	6616314	6616859	6616314	6616503	6616974	6617153
11304	"ENSG00000166340"	"TPP1"	chr11	-	6616974	6617428	6616974	6617153	6617625	6617776
11305	"ENSG00000166340"	"TPP1"	chr11	-	6616974	6617428	6616974	6617153	6618775	6618915
11307	"ENSG00000166340"	"TPP1"	chr11	-	6616974	6617776	6616974	6617428	6618775	6618915
11309	"ENSG00000166340"	"TPP1"	chr11	-	6617625	6619267	6617625	6618915	6619383	6619413
11311	"ENSG00000149050"	"ZNF214"	chr11	-	7002708	7002855	7002708	7002851	7019682	7019745
11312	"ENSG00000107372"	"ZFAND5"	chr9	-	72360627	72360787	72360627	72360784	72364695	72365235
11322	"ENSG00000166444"	"DENND2B"	chr11	-	8710844	8710957	8710844	8710910	8711121	8711231
11323	"ENSG00000166444"	"DENND2B"	chr11	-	8710844	8710957	8710844	8710914	8711121	8711231
11325	"ENSG00000166471"	"TMEM41B"	chr11	-	9280653	9283593	9280653	9281041	9286454	9286593
11334	"ENSG00000157600"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003094	110003156
11335	"ENSG00000157600"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003114	110003178
11340	"ENSG00000110321"	"EIF4G2"	chr11	-	10801660	10802209	10801660	10801774	10804136	10804203
11341	"ENSG00000110321"	"EIF4G2"	chr11	-	10803479	10804050	10803479	10803590	10804136	10804203
11345	"ENSG00000103510"	"KAT8"	chr16	+	31130745	31131359	31131194	31131359	31130455	31130606
11346	"ENSG00000133816"	"MICAL2"	chr11	+	12275982	12276166	12275985	12276166	12259794	12259897
11350	"ENSG00000148925"	"BTBD10"	chr11	-	13421641	13421838	13421641	13421815	13463091	13463297
11384	"ENSG00000110756"	"HPS5"	chr11	-	18295998	18296122	18295998	18296101	18296797	18296984
11388	"ENSG00000176273"	"SLC35G1"	chr10	+	93898570	93898751	93898573	93898751	93893990	93894160
11391	"ENSG00000133884"	"DPF2"	chr11	+	65343744	65343837	65343754	65343837	65340965	65341073
11393	"ENSG00000102904"	"TSNAXIP1"	chr16	+	67827472	67828064	67827752	67828064	67827248	67827375
11402	"ENSG00000186868"	"MAPT"	chr17	+	45982865	45983930	45983177	45983930	45978374	45978440
11403	"ENSG00000106290"	"TAF6"	chr7	-	100113348	100113769	100113348	100113405	100113867	100113954
11404	"ENSG00000106290"	"TAF6"	chr7	-	100114053	100114268	100114053	100114231	100118879	100119359
11405	"ENSG00000106290"	"TAF6"	chr7	-	100114053	100114268	100114053	100114231	100119231	100119348
11410	"ENSG00000166181"	"API5"	chr11	+	43342427	43344529	43342432	43344529	43323429	43323636
11412	"ENSG00000132017"	"DCAF15"	chr19	+	13959581	13959673	13959583	13959673	13959044	13959479
11413	"ENSG00000132017"	"DCAF15"	chr19	+	13960286	13960580	13960464	13960580	13959983	13960069
11415	"ENSG00000139697"	"SBNO1"	chr12	-	123345257	123345570	123345257	123345567	123350309	123350441
11434	"ENSG00000149091"	"DGKZ"	chr11	+	46368001	46368079	46368004	46368079	46367290	46367399
11448	"ENSG00000149182"	"ARFGAP2"	chr11	-	47173758	47173882	47173758	47173840	47175181	47175313
11450	"ENSG00000025434"	"NR1H3"	chr11	+	47259100	47259259	47259179	47259259	47248955	47248999
11454	"ENSG00000165915"	"SLC39A13"	chr11	+	47415038	47415159	47415059	47415159	47414776	47414905
11456	"ENSG00000165916"	"PSMC3"	chr11	-	47425866	47425950	47425866	47425946	47426132	47426258
11461	"ENSG00000214413"	"BBIP1"	chr10	-	110901537	110901612	110901537	110901585	110907679	110907836
11462	"ENSG00000214413"	"BBIP1"	chr10	-	110901537	110901612	110901537	110901585	110918120	110918213
11463	"ENSG00000143549"	"TPM3"	chr1	-	154172028	154172104	154172028	154172091	154176114	154176248
11472	"ENSG00000122952"	"ZWINT"	chr10	-	56357437	56358459	56357437	56358185	56358555	56358724
11486	"ENSG00000197563"	"PIGN"	chr18	-	62148213	62148338	62148213	62148253	62157128	62157227
11487	"ENSG00000197563"	"PIGN"	chr18	-	62161132	62161385	62161132	62161226	62162252	62162329
11489	"ENSG00000187531"	"SIRT7"	chr17	-	81914293	81914702	81914293	81914530	81915439	81915512
11500	"ENSG00000149136"	"SSRP1"	chr11	-	57330290	57330927	57330290	57330429	57331667	57331889
11503	"ENSG00000188690"	"UROS"	chr10	-	125789282	125789528	125789282	125789363	125794021	125794388
11506	"ENSG00000062822"	"POLD1"	chr19	+	50398847	50399053	50398850	50399053	50387659	50387804
11507	"ENSG00000062822"	"POLD1"	chr19	+	50398847	50399053	50398850	50399053	50395024	50395150
11508	"ENSG00000062822"	"POLD1"	chr19	+	50401998	50402373	50402204	50402373	50401777	50401924
11512	"ENSG00000136270"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109243	45111663	45112047
11522	"ENSG00000126705"	"AHDC1"	chr1	-	27603396	27603494	27603396	27603491	27604105	27604144
11523	"ENSG00000126705"	"AHDC1"	chr1	-	27603396	27603494	27603396	27603491	27604159	27604431
11530	"ENSG00000115414"	"FN1"	chr2	-	215379129	215382325	215379129	215379317	215383327	215383483
11538	"ENSG00000118894"	"EEF2KMT"	chr16	-	5091793	5091938	5091793	5091895	5093483	5093564
11541	"ENSG00000221968"	"FADS3"	chr11	-	61876358	61876963	61876358	61876455	61877510	61877587
11542	"ENSG00000221968"	"FADS3"	chr11	-	61876358	61876963	61876358	61876455	61878511	61878634
11543	"ENSG00000221968"	"FADS3"	chr11	-	61876358	61878215	61876358	61876455	61878511	61878634
11544	"ENSG00000221968"	"FADS3"	chr11	-	61876358	61878215	61876358	61876963	61878511	61878634
11545	"ENSG00000221968"	"FADS3"	chr11	-	61876358	61878215	61876358	61876963	61878745	61878847
11547	"ENSG00000172932"	"ANKRD13D"	chr11	+	67299057	67299611	67299529	67299611	67291602	67291746
11548	"ENSG00000172932"	"ANKRD13D"	chr11	+	67299057	67299611	67299529	67299611	67291990	67292180
11550	"ENSG00000126934"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094498	4097278	4097343
11551	"ENSG00000255508"	"AP002990.1"	chr11	-	62572583	62574908	62572583	62572742	62576656	62576749
11552	"ENSG00000162194"	"LBHD1"	chr11	-	62669881	62670165	62669881	62670041	62671239	62671540
11553	"ENSG00000099910"	"KLHL22"	chr22	-	20488984	20489244	20488984	20489212	20493147	20493217
11558	"ENSG00000132199"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
11559	"ENSG00000132199"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691203	691276
11564	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853115	62852810	62852839	62853800	62853833
11565	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853590	62852810	62852839	62853800	62853833
11566	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853590	62852810	62853115	62853800	62853833
11567	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853590	62852810	62852839	62854017	62854064
11568	"ENSG00000255717"	"SNHG1"	chr11	-	62853551	62853833	62853551	62853590	62854017	62854064
11570	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853590	62852810	62853115	62854518	62854551
11571	"ENSG00000255717"	"SNHG1"	chr11	-	62853800	62853849	62853800	62853833	62854518	62854551
11573	"ENSG00000255717"	"SNHG1"	chr11	-	62853800	62854064	62853800	62853849	62854518	62854551
11574	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853590	62852810	62853115	62854887	62854938
11575	"ENSG00000255717"	"SNHG1"	chr11	-	62853551	62853833	62853551	62853590	62854887	62854938
11576	"ENSG00000255717"	"SNHG1"	chr11	-	62853551	62854551	62853551	62853590	62854887	62854938
11577	"ENSG00000255717"	"SNHG1"	chr11	-	62853551	62854551	62853551	62853833	62854887	62854938
11578	"ENSG00000255717"	"SNHG1"	chr11	-	62853800	62854064	62853800	62853833	62854887	62854938
11579	"ENSG00000255717"	"SNHG1"	chr11	-	62853800	62854551	62853800	62854064	62854887	62854938
11580	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853115	62852810	62852839	62855132	62855216
11581	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853590	62852810	62852839	62855132	62855216
11582	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62853590	62852810	62853115	62855132	62855216
11583	"ENSG00000255717"	"SNHG1"	chr11	-	62853551	62853833	62853551	62853590	62855132	62855216
11585	"ENSG00000255717"	"SNHG1"	chr11	-	62853074	62853590	62853074	62853115	62855423	62855466
11586	"ENSG00000255717"	"SNHG1"	chr11	-	62854017	62854551	62854017	62854064	62855423	62855466
11587	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62855216	62852810	62853115	62855423	62855823
11588	"ENSG00000255717"	"SNHG1"	chr11	-	62852810	62855216	62852810	62853590	62855423	62855823
11589	"ENSG00000255717"	"SNHG1"	chr11	-	62853800	62855216	62853800	62854551	62855423	62855856
11597	"ENSG00000167770"	"OTUB1"	chr11	+	63997049	63997244	63997070	63997244	63996529	63996648
11598	"ENSG00000167770"	"OTUB1"	chr11	+	63997049	63997244	63997070	63997244	63996856	63996941
11604	"ENSG00000149743"	"TRPT1"	chr11	-	64224284	64224491	64224284	64224341	64224653	64224717
11605	"ENSG00000149743"	"TRPT1"	chr11	-	64224800	64225580	64224800	64224970	64225785	64225869
11606	"ENSG00000149743"	"TRPT1"	chr11	-	64224284	64224717	64224284	64224491	64225785	64226158
11608	"ENSG00000054654"	"SYNE2"	chr14	+	64202800	64202963	64202837	64202963	64190070	64190237
11615	"ENSG00000110011"	"DNAJC4"	chr11	+	64232700	64232865	64232703	64232865	64231870	64231964
11618	"ENSG00000173486"	"FKBP2"	chr11	+	64243198	64243497	64243450	64243497	64242383	64242558
11619	"ENSG00000131979"	"GCH1"	chr14	-	54842007	54844143	54842007	54843054	54847098	54847130
11620	"ENSG00000173264"	"GPR137"	chr11	+	64286509	64286881	64286656	64286881	64270061	64270661
11639	"ENSG00000133895"	"MEN1"	chr11	-	64805634	64806368	64805634	64805770	64807010	64807098
11640	"ENSG00000133895"	"MEN1"	chr11	-	64805634	64806368	64805634	64805770	64807178	64807219
11647	"ENSG00000162241"	"SLC25A45"	chr11	-	65380131	65380234	65380131	65380175	65381914	65382373
11648	"ENSG00000171466"	"ZNF562"	chr19	-	9660719	9660874	9660719	9660821	9674631	9675048
11660	"ENSG00000135249"	"RINT1"	chr7	+	105542407	105542649	105542491	105542649	105536657	105536749
11663	"ENSG00000175550"	"DRAP1"	chr11	+	65920342	65920462	65920415	65920462	65919947	65919997
11673	"ENSG00000159352"	"PSMD4"	chr1	+	151266003	151266439	151266307	151266439	151265393	151265609
11677	"ENSG00000174996"	"KLC2"	chr11	+	66266432	66267859	66266872	66267859	66266092	66266217
11681	"ENSG00000101158"	"NELFCD"	chr20	+	58993623	58994239	58994109	58994239	58992997	58993112
11682	"ENSG00000101158"	"NELFCD"	chr20	+	58993623	58994239	58994109	58994239	58993448	58993544
11686	"ENSG00000254986"	"DPP3"	chr11	+	66482179	66482470	66482192	66482470	66480740	66481025
