ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
21027	"ENSG00000261008"	"LINC01572"	chr16	-	72540577	72540611	72561972	72562086	72523331	72523415	72570450	72570515
21028	"ENSG00000261008"	"LINC01572"	chr16	-	72540577	72540611	72570450	72570515	72523331	72523415	72664891	72664970
21029	"ENSG00000261008"	"LINC01572"	chr16	-	72540577	72540611	72555264	72555326	72523331	72523415	72664891	72665009
21030	"ENSG00000261008"	"LINC01572"	chr16	-	72555264	72555326	72570434	72570515	72540577	72540611	72664891	72664947
21031	"ENSG00000261008"	"LINC01572"	chr16	-	72555264	72555326	72570450	72570515	72540577	72540611	72664891	72664977
21032	"ENSG00000204356"	"NELFE"	chr6	-	31956940	31957010	31958371	31958454	31956692	31956838	31958891	31958954
21033	"ENSG00000137760"	"ALKBH8"	chr11	-	107510886	107511036	107522298	107522555	107502725	107505215	107525440	107525592
21034	"ENSG00000075239"	"ACAT1"	chr11	+	108131906	108131954	108133819	108133937	108121552	108121678	108134220	108134316
21035	"ENSG00000075239"	"ACAT1"	chr11	+	108133819	108133937	108134220	108134316	108131906	108131954	108135141	108135241
21036	"ENSG00000075239"	"ACAT1"	chr11	+	108134220	108134296	108135141	108135242	108133819	108133937	108138897	108139041
21037	"ENSG00000075239"	"ACAT1"	chr11	+	108134220	108134316	108135141	108135242	108133819	108133937	108138897	108139041
21038	"ENSG00000075239"	"ACAT1"	chr11	+	108135141	108135242	108138897	108139041	108134220	108134316	108140064	108140215
21039	"ENSG00000075239"	"ACAT1"	chr11	+	108138897	108139041	108140064	108140215	108135141	108135242	108141604	108141700
21041	"ENSG00000149311"	"ATM"	chr11	+	108293312	108293477	108294926	108295059	108292618	108292793	108297286	108297382
21042	"ENSG00000149311"	"ATM"	chr11	+	108293312	108293477	108297286	108297382	108292618	108292793	108299713	108299885
21043	"ENSG00000149311"	"ATM"	chr11	+	108315822	108315911	108316010	108316113	108312410	108312498	108317372	108317467
21044	"ENSG00000149311"	"ATM"	chr11	+	108331878	108332037	108332761	108332900	108331443	108331557	108333885	108333908
21045	"ENSG00000109452"	"INPP4B"	chr4	-	142112541	142112682	142122127	142122245	142108092	142108190	142123291	142123415
21046	"ENSG00000109452"	"INPP4B"	chr4	-	142208895	142209026	142237863	142238011	142208424	142208529	142260491	142260564
21047	"ENSG00000109452"	"INPP4B"	chr4	-	142237863	142238011	142260491	142260564	142208895	142209026	142270662	142270774
21048	"ENSG00000109452"	"INPP4B"	chr4	-	142260491	142260564	142270662	142270774	142237863	142238011	142305457	142305537
21049	"ENSG00000109452"	"INPP4B"	chr4	-	142270662	142270774	142305457	142305537	142260491	142260564	142314711	142314762
21050	"ENSG00000109452"	"INPP4B"	chr4	-	142305457	142305537	142314711	142314762	142270662	142270774	142402937	142403054
21051	"ENSG00000109452"	"INPP4B"	chr4	-	142305457	142305537	142383961	142384116	142270662	142270774	142402937	142403054
21052	"ENSG00000109452"	"INPP4B"	chr4	-	142314711	142314762	142383961	142384116	142270662	142270774	142402937	142403054
21054	"ENSG00000162769"	"FLVCR1"	chr1	+	212888488	212888594	212889145	212889257	212885292	212885396	212894985	212895053
21055	"ENSG00000182240"	"BACE2"	chr21	+	41226265	41226354	41250751	41250901	41167800	41168575	41275370	41276597
21056	"ENSG00000182240"	"BACE2"	chr21	+	41226265	41226354	41257157	41257326	41167800	41168575	41275370	41282518
21057	"ENSG00000182240"	"BACE2"	chr21	+	41241818	41241939	41243375	41243510	41237512	41237729	41245961	41246063
21058	"ENSG00000182240"	"BACE2"	chr21	+	41241818	41241947	41243375	41243510	41237512	41237729	41245961	41246063
21059	"ENSG00000137710"	"RDX"	chr11	-	110181791	110181838	110199580	110199678	110174879	110175234	110231872	110232033
21060	"ENSG00000137710"	"RDX"	chr11	-	110199580	110199678	110231872	110232033	110181791	110181838	110233236	110233479
21061	"ENSG00000137710"	"RDX"	chr11	-	110247702	110247833	110272535	110272619	110237491	110237652	110279680	110279756
21062	"ENSG00000137714"	"FDX1"	chr11	+	110435833	110435958	110456917	110457047	110429947	110430305	110462353	110464884
21063	"ENSG00000164105"	"SAP30"	chr4	+	173373389	173373515	173373938	173374037	173370953	173371497	173377204	173377532
21064	"ENSG00000086848"	"ALG9"	chr11	-	111840654	111840809	111844600	111844723	111838248	111838399	111853379	111853485
21066	"ENSG00000170634"	"ACYP2"	chr2	+	54050957	54051050	54057238	54057360	53973712	53973810	54079931	54080464
21067	"ENSG00000076053"	"RBM7"	chr11	+	114401697	114401860	114402827	114402915	114400528	114400767	114405705	114405799
21068	"ENSG00000255663"	"AP002373.1"	chr11	+	114431528	114431665	114440655	114440739	114405705	114405799	114443855	114443932
21069	"ENSG00000076043"	"REXO2"	chr11	+	114443855	114443933	114444540	114444652	114440655	114440739	114445978	114446087
21070	"ENSG00000076043"	"REXO2"	chr11	+	114445978	114446087	114447825	114447879	114440655	114440739	114449845	114449917
21071	"ENSG00000166452"	"AKIP1"	chr11	+	8911443	8911671	8912452	8912533	8911198	8911223	8914825	8914930
21073	"ENSG00000255526"	"NEDD8-MDP1"	chr14	-	24218383	24218431	24231651	24231867	24218132	24218215	24232249	24232285
21074	"ENSG00000167283"	"ATP5MG"	chr11	+	118405656	118405709	118406936	118407097	118403923	118403985	118408999	118409199
21076	"ENSG00000149582"	"TMEM25"	chr11	+	118533419	118533551	118533856	118533887	118532916	118533207	118534028	118534129
21077	"ENSG00000095139"	"ARCN1"	chr11	+	118573619	118573783	118581245	118581509	118572423	118572550	118583178	118583358
21078	"ENSG00000095139"	"ARCN1"	chr11	+	118592708	118592856	118593589	118593698	118590340	118590506	118597706	118597911
21079	"ENSG00000095139"	"ARCN1"	chr11	+	118593589	118593698	118597706	118597911	118592708	118592856	118600624	118600993
21080	"ENSG00000110367"	"DDX6"	chr11	-	118758773	118758902	118759921	118760044	118757170	118757287	118763211	118763306
21081	"ENSG00000186174"	"BCL9L"	chr11	-	118900618	118902908	118902989	118903074	118899916	118900198	118903235	118903452
21082	"ENSG00000186174"	"BCL9L"	chr11	-	118909913	118910015	118918825	118918879	118908416	118908655	118925237	118925453
21083	"ENSG00000186166"	"CCDC84"	chr11	+	119012148	119012254	119013231	119013262	119011938	119012003	119014993	119015083
21084	"ENSG00000213639"	"PPP1CB"	chr2	+	28752037	28752176	28776850	28776982	28751675	28751783	28778808	28778999
21085	"ENSG00000213639"	"PPP1CB"	chr2	+	28776850	28776982	28778808	28779039	28751829	28752176	28781737	28781842
21086	"ENSG00000213639"	"PPP1CB"	chr2	+	28783906	28783978	28788657	28788809	28781737	28781842	28793862	28793997
21087	"ENSG00000212127"	"TAS2R14"	chr12	-	10973654	10973721	11047019	11047188	10937407	10938577	11171421	11171573
21088	"ENSG00000212127"	"TAS2R14"	chr12	-	11034781	11034885	11047019	11047188	10973654	10973721	11171421	11171573
21089	"ENSG00000184232"	"OAF"	chr11	+	120225660	120225795	120226815	120226996	120211031	120211510	120228867	120230334
21090	"ENSG00000184232"	"OAF"	chr11	+	120225744	120225795	120226815	120226996	120211300	120211510	120228867	120229240
21091	"ENSG00000196914"	"ARHGEF12"	chr11	+	120429439	120429517	120429711	120429831	120428068	120428247	120431770	120431911
21092	"ENSG00000196914"	"ARHGEF12"	chr11	+	120442103	120442202	120445421	120445464	120441706	120441817	120446402	120446508
21093	"ENSG00000011114"	"BTBD7"	chr14	-	93293857	93294937	93295969	93296157	93263784	93263993	93332819	93333036
21094	"ENSG00000285509"	"AP000646.1"	chr11	+	121053550	121053732	121055051	121055308	121047527	121047667	121058344	121058471
21095	"ENSG00000158402"	"CDC25C"	chr5	-	138289479	138289563	138290638	138290740	138287168	138287267	138291969	138292114
21096	"ENSG00000158402"	"CDC25C"	chr5	-	138289500	138289563	138290638	138290740	138287168	138287267	138291969	138292116
21097	"ENSG00000158402"	"CDC25C"	chr5	-	138325814	138325904	138326020	138326054	138319218	138319374	138328483	138328529
21098	"ENSG00000138092"	"CENPO"	chr2	+	24793851	24793965	24799674	24799844	24793461	24793520	24814375	24814493
21099	"ENSG00000109971"	"HSPA8"	chr11	-	123058251	123058484	123058631	123058830	123057488	123057919	123059058	123059261
21100	"ENSG00000140859"	"KIFC3"	chr16	-	57759124	57759153	57759727	57759836	57758216	57758909	57760281	57760416
21101	"ENSG00000140859"	"KIFC3"	chr16	-	57759124	57759153	57759727	57759836	57758216	57758909	57760725	57760955
21102	"ENSG00000140859"	"KIFC3"	chr16	-	57759124	57759153	57760281	57760416	57758216	57758909	57760725	57760955
21103	"ENSG00000140859"	"KIFC3"	chr16	-	57759727	57759836	57760281	57760416	57758216	57758909	57760725	57760955
21104	"ENSG00000140859"	"KIFC3"	chr16	-	57759727	57759836	57760281	57760416	57759124	57759153	57760725	57760955
21105	"ENSG00000140859"	"KIFC3"	chr16	-	57761314	57761536	57762139	57762270	57761041	57761171	57764142	57764247
21106	"ENSG00000140859"	"KIFC3"	chr16	-	57761412	57761536	57762139	57762270	57761041	57761171	57764142	57764238
21107	"ENSG00000140859"	"KIFC3"	chr16	-	57762139	57762270	57764142	57764247	57761314	57761536	57765458	57765640
21108	"ENSG00000140859"	"KIFC3"	chr16	-	57762139	57762270	57764142	57764238	57761412	57761536	57765458	57765640
21109	"ENSG00000140859"	"KIFC3"	chr16	-	57772222	57772288	57794998	57795141	57771542	57771686	57797964	57798022
21110	"ENSG00000140859"	"KIFC3"	chr16	-	57776485	57776690	57779360	57779450	57772222	57772288	57779876	57779951
21117	"ENSG00000099783"	"HNRNPM"	chr19	+	8471325	8471427	8473663	8473708	8468773	8468834	8474166	8474244
21118	"ENSG00000099783"	"HNRNPM"	chr19	+	8471325	8471427	8474166	8474244	8468773	8468834	8483157	8483211
21119	"ENSG00000099783"	"HNRNPM"	chr19	+	8471325	8471427	8474166	8474244	8468773	8468834	8485602	8486273
21120	"ENSG00000197860"	"SGTB"	chr5	-	65685367	65685472	65704278	65704378	65680655	65680794	65708488	65708558
21121	"ENSG00000197860"	"SGTB"	chr5	-	65704278	65704378	65708488	65708558	65685367	65685472	65712960	65713064
21122	"ENSG00000197860"	"SGTB"	chr5	-	65704278	65704378	65712960	65713064	65685367	65685472	65720707	65720829
21123	"ENSG00000197860"	"SGTB"	chr5	-	65708488	65708558	65712960	65713064	65704278	65704378	65720707	65720829
21124	"ENSG00000149548"	"CCDC15"	chr11	+	124991460	124991583	124992579	124992687	124987126	124988134	124993168	124993243
21125	"ENSG00000165495"	"PKNOX2"	chr11	+	125235044	125235115	125351283	125351392	125164725	125164776	125367845	125367985
21126	"ENSG00000165495"	"PKNOX2"	chr11	+	125239615	125239728	125331818	125331925	125235044	125235115	125351283	125351392
21128	"ENSG00000165495"	"PKNOX2"	chr11	+	125331818	125331925	125367845	125367985	125235044	125235115	125385550	125385722
21130	"ENSG00000165495"	"PKNOX2"	chr11	+	125410195	125410325	125410778	125410876	125397873	125398062	125411745	125411865
21131	"ENSG00000165495"	"PKNOX2"	chr11	+	125410778	125410876	125411745	125411865	125410195	125410325	125429011	125429088
21132	"ENSG00000149547"	"EI24"	chr11	+	125575250	125575408	125577503	125577570	125572457	125572569	125578132	125578257
21133	"ENSG00000149547"	"EI24"	chr11	+	125575262	125575408	125577503	125577570	125572457	125572569	125578132	125578191
21134	"ENSG00000149547"	"EI24"	chr11	+	125575304	125575408	125577503	125577570	125572457	125572569	125578132	125578257
21135	"ENSG00000149547"	"EI24"	chr11	+	125575308	125575408	125577503	125577570	125572457	125572569	125578132	125578257
21136	"ENSG00000149547"	"EI24"	chr11	+	125576254	125576315	125578132	125578257	125575250	125575408	125578948	125579068
21137	"ENSG00000149547"	"EI24"	chr11	+	125578948	125579068	125580092	125580204	125578132	125578257	125581210	125581322
21138	"ENSG00000149547"	"EI24"	chr11	+	125578948	125579068	125580092	125580204	125578132	125578257	125582345	125582420
21139	"ENSG00000149547"	"EI24"	chr11	+	125578948	125579068	125581210	125581322	125578132	125578257	125582345	125582420
21140	"ENSG00000149547"	"EI24"	chr11	+	125580092	125580204	125581210	125581322	125578132	125578257	125582345	125582420
21141	"ENSG00000149547"	"EI24"	chr11	+	125580092	125580204	125581210	125581322	125578948	125579068	125582345	125582420
21142	"ENSG00000149547"	"EI24"	chr11	+	125580092	125580204	125582345	125582420	125578948	125579068	125583520	125583763
21143	"ENSG00000197798"	"FAM118B"	chr11	+	126229224	126229293	126240791	126241044	126211765	126211830	126250505	126250733
21144	"ENSG00000197798"	"FAM118B"	chr11	+	126234994	126235087	126240791	126241044	126211772	126211830	126250505	126250733
21145	"ENSG00000197798"	"FAM118B"	chr11	+	126234994	126235087	126240791	126241044	126229224	126229293	126250505	126250733
21146	"ENSG00000197798"	"FAM118B"	chr11	+	126240791	126241044	126250505	126250733	126234994	126235087	126254304	126254433
21147	"ENSG00000197798"	"FAM118B"	chr11	+	126250505	126250733	126254304	126254433	126240791	126241044	126256566	126256852
21148	"ENSG00000182934"	"SRPRA"	chr11	-	126267174	126267335	126267548	126267712	126266762	126266922	126268687	126268982
21149	"ENSG00000110063"	"DCPS"	chr11	+	126306569	126306744	126331404	126331550	126304059	126304281	126338285	126338399
21150	"ENSG00000110063"	"DCPS"	chr11	+	126328744	126328888	126330193	126330436	126327865	126328057	126331404	126331550
21151	"ENSG00000110063"	"DCPS"	chr11	+	126331404	126331550	126343306	126343417	126306569	126306744	126345346	126350005
21152	"ENSG00000205758"	"CRYZL1"	chr21	-	33613537	33613606	33616705	33616750	33603403	33603537	33621995	33622068
21153	"ENSG00000205758"	"CRYZL1"	chr21	-	33616705	33616750	33621995	33622068	33613537	33613606	33624682	33624760
21154	"ENSG00000205758"	"CRYZL1"	chr21	-	33621995	33622068	33624682	33624760	33616705	33616750	33631485	33631527
21155	"ENSG00000187147"	"RNF220"	chr1	+	44635544	44635588	44636029	44636162	44632254	44632385	44644697	44644794
21160	"ENSG00000084234"	"APLP2"	chr11	+	130141497	130141572	130141918	130142074	130140397	130140483	130143346	130143522
21161	"ENSG00000196323"	"ZBTB44"	chr11	-	130238443	130238607	130260855	130261929	130236792	130237093	130314374	130314612
21162	"ENSG00000182667"	"NTM"	chr11	+	132146281	132146514	132212021	132212147	131911563	131911648	132307688	132307823
21163	"ENSG00000145555"	"MYO10"	chr5	-	16676030	16676154	16679946	16680104	16674852	16675150	16681308	16681503
21164	"ENSG00000145555"	"MYO10"	chr5	-	16711120	16711245	16754827	16754908	16710907	16711022	16758117	16758226
21165	"ENSG00000145555"	"MYO10"	chr5	-	16754827	16754908	16758117	16758226	16711079	16711245	16761463	16761546
21166	"ENSG00000145555"	"MYO10"	chr5	-	16758117	16758226	16761463	16761546	16754827	16754908	16762044	16762113
21167	"ENSG00000145555"	"MYO10"	chr5	-	16761463	16761546	16762044	16762113	16758117	16758226	16762544	16762637
21168	"ENSG00000145555"	"MYO10"	chr5	-	16783334	16783469	16794645	16794833	16781704	16781829	16818008	16818167
21169	"ENSG00000145555"	"MYO10"	chr5	-	16794645	16794833	16818008	16818167	16783334	16783469	16877608	16877707
21170	"ENSG00000145555"	"MYO10"	chr5	-	16794645	16794833	16818008	16818167	16783334	16783469	16935787	16935938
21172	"ENSG00000129255"	"MPDU1"	chr17	+	7585731	7585797	7585945	7586078	7583847	7583965	7586655	7587201
21173	"ENSG00000129255"	"MPDU1"	chr17	+	7585945	7586078	7586898	7587017	7583851	7583965	7587160	7587271
21174	"ENSG00000129255"	"MPDU1"	chr17	+	7585945	7586078	7586655	7586777	7585731	7585797	7586898	7587017
21178	"ENSG00000107937"	"GTPBP4"	chr10	+	999002	999095	1000676	1000868	996105	997308	1000947	1001013
21179	"ENSG00000107937"	"GTPBP4"	chr10	+	1000676	1000868	1000947	1001013	999002	999095	1005817	1005907
21180	"ENSG00000107937"	"GTPBP4"	chr10	+	1000947	1001013	1005817	1005907	1000676	1000868	1007017	1007128
21181	"ENSG00000047056"	"WDR37"	chr10	+	1072115	1072293	1077906	1078003	1056384	1056968	1080010	1080106
21182	"ENSG00000047056"	"WDR37"	chr10	+	1072115	1072293	1080010	1080106	1056384	1056968	1080411	1080476
21183	"ENSG00000047056"	"WDR37"	chr10	+	1072115	1072293	1103601	1103836	1056384	1056968	1105125	1105267
21184	"ENSG00000047056"	"WDR37"	chr10	+	1072115	1072293	1077906	1078003	1056403	1056564	1080010	1080106
21185	"ENSG00000047056"	"WDR37"	chr10	+	1077906	1078003	1080411	1080476	1072115	1072293	1084402	1084538
21186	"ENSG00000047056"	"WDR37"	chr10	+	1096169	1096246	1103598	1103836	1093451	1093496	1105125	1105267
21187	"ENSG00000047056"	"WDR37"	chr10	+	1103601	1103836	1105125	1105267	1096169	1096246	1124217	1124352
21188	"ENSG00000107959"	"PITRM1"	chr10	-	3140686	3140812	3143388	3143501	3138690	3139049	3144291	3144366
21189	"ENSG00000107959"	"PITRM1"	chr10	-	3140686	3140812	3143388	3143731	3138903	3139049	3144291	3144366
21191	"ENSG00000196372"	"ASB13"	chr10	-	5651212	5651363	5652862	5653050	5648969	5649104	5666508	5666595
21192	"ENSG00000057608"	"GDI2"	chr10	-	5766240	5766295	5768212	5768384	5765222	5766152	5773841	5773941
21193	"ENSG00000057608"	"GDI2"	chr10	-	5768212	5768384	5773841	5773941	5766240	5766295	5785141	5785273
21194	"ENSG00000057608"	"GDI2"	chr10	-	5773841	5773941	5785141	5785273	5768212	5768384	5785851	5785922
21195	"ENSG00000057608"	"GDI2"	chr10	-	5794884	5795019	5796762	5796862	5785851	5786050	5800597	5800705
21196	"ENSG00000131759"	"RARA"	chr17	+	40330856	40331396	40348315	40348464	40309179	40309286	40349783	40349925
21197	"ENSG00000131759"	"RARA"	chr17	+	40330856	40331396	40348315	40348464	40318280	40318448	40349783	40349925
21198	"ENSG00000134461"	"ANKRD16"	chr10	-	5878096	5878287	5883005	5883167	5861615	5862691	5883968	5884077
21199	"ENSG00000134461"	"ANKRD16"	chr10	-	5883005	5883167	5883968	5884077	5878121	5878287	5885722	5885765
21200	"ENSG00000134461"	"ANKRD16"	chr10	-	5883968	5884077	5885722	5885765	5882702	5883167	5887846	5887970
21201	"ENSG00000134452"	"FBH1"	chr10	+	5903019	5903175	5906036	5906632	5895055	5895187	5908924	5909055
21202	"ENSG00000134452"	"FBH1"	chr10	+	5910937	5911128	5913746	5913839	5909158	5909294	5914177	5914269
21203	"ENSG00000134452"	"FBH1"	chr10	+	5915402	5915571	5916233	5916456	5914177	5914269	5917419	5917507
21204	"ENSG00000134452"	"FBH1"	chr10	+	5916233	5916456	5917419	5917507	5915402	5915571	5917589	5917676
21205	"ENSG00000134452"	"FBH1"	chr10	+	5918341	5918478	5921257	5921357	5917589	5917676	5921447	5921569
21206	"ENSG00000134452"	"FBH1"	chr10	+	5918341	5918478	5921447	5921569	5917589	5917676	5923620	5923696
21207	"ENSG00000134452"	"FBH1"	chr10	+	5925366	5925492	5927434	5927541	5924310	5924508	5936455	5936587
21208	"ENSG00000170525"	"PFKFB3"	chr10	+	6224148	6224213	6226191	6226365	6223957	6224020	6254177	6254644
21210	"ENSG00000166224"	"SGPL1"	chr10	+	70816810	70816880	70844472	70844638	70815947	70816126	70851142	70851210
21211	"ENSG00000166224"	"SGPL1"	chr10	+	70871836	70871986	70873350	70873589	70871047	70871146	70875401	70875548
21214	"ENSG00000151657"	"KIN"	chr10	-	7780263	7780307	7783080	7783175	7780055	7780178	7787819	7787993
21215	"ENSG00000165629"	"ATP5F1C"	chr10	+	7802269	7802425	7802757	7802854	7800026	7800091	7806973	7807010
21216	"ENSG00000165629"	"ATP5F1C"	chr10	+	7802269	7802425	7806973	7807010	7800026	7800091	7807658	7807801
21217	"ENSG00000165629"	"ATP5F1C"	chr10	+	7802269	7802425	7802757	7802854	7800026	7800091	7807658	7807815
21218	"ENSG00000006747"	"SCIN"	chr7	+	12622800	12622893	12625009	12625142	12604513	12604663	12625761	12625850
21219	"ENSG00000124795"	"DEK"	chr6	-	18226173	18226242	18236451	18236600	18223859	18225730	18237380	18237516
21220	"ENSG00000124795"	"DEK"	chr6	-	18226173	18226242	18237380	18237516	18223859	18225730	18249650	18249839
21221	"ENSG00000124795"	"DEK"	chr6	-	18226173	18226242	18236451	18236596	18224216	18225730	18237380	18237516
21222	"ENSG00000124795"	"DEK"	chr6	-	18249650	18249839	18256360	18256455	18226173	18226242	18257952	18258062
21223	"ENSG00000124795"	"DEK"	chr6	-	18249650	18249839	18255730	18255851	18237049	18237516	18256360	18256374
21224	"ENSG00000124795"	"DEK"	chr6	-	18249650	18249839	18256360	18256455	18237380	18237516	18257952	18258062
21225	"ENSG00000124795"	"DEK"	chr6	-	18255730	18255851	18256360	18256455	18249650	18249839	18257952	18258031
21226	"ENSG00000124795"	"DEK"	chr6	-	18256360	18256455	18257952	18258062	18255730	18255851	18258303	18258405
21227	"ENSG00000124795"	"DEK"	chr6	-	18257952	18258062	18258303	18258405	18256360	18256455	18263842	18263996
21231	"ENSG00000181192"	"DHTKD1"	chr10	+	12088985	12089255	12091512	12091684	12087534	12087729	12094072	12094271
21232	"ENSG00000181192"	"DHTKD1"	chr10	+	12091512	12091684	12094072	12094271	12088985	12089255	12097683	12097996
21233	"ENSG00000181192"	"DHTKD1"	chr10	+	12091512	12091684	12097683	12097996	12088985	12089255	12100177	12100262
21234	"ENSG00000181192"	"DHTKD1"	chr10	+	12094072	12094271	12097683	12097996	12091512	12091684	12100177	12100262
21235	"ENSG00000181192"	"DHTKD1"	chr10	+	12097683	12097996	12100177	12100262	12094072	12094271	12101041	12101181
21236	"ENSG00000181192"	"DHTKD1"	chr10	+	12107908	12108015	12112899	12113064	12106245	12106396	12117672	12117755
21237	"ENSG00000181192"	"DHTKD1"	chr10	+	12112899	12113064	12118748	12118918	12107908	12108015	12120181	12120267
21238	"ENSG00000181192"	"DHTKD1"	chr10	+	12118748	12118918	12120181	12120267	12117672	12117755	12120786	12123221
21239	"ENSG00000065665"	"SEC61A2"	chr10	+	12136104	12136170	12143116	12143195	12133240	12133308	12149594	12149726
21240	"ENSG00000065665"	"SEC61A2"	chr10	+	12143116	12143195	12149594	12149726	12136104	12136170	12149851	12149961
21241	"ENSG00000065665"	"SEC61A2"	chr10	+	12143116	12143195	12149594	12149726	12136104	12136170	12156906	12157067
21242	"ENSG00000065665"	"SEC61A2"	chr10	+	12149594	12149726	12149851	12149961	12143116	12143195	12156906	12157067
21243	"ENSG00000107537"	"PHYH"	chr10	-	13288359	13288541	13294427	13294596	13283689	13283839	13295495	13295606
21244	"ENSG00000107537"	"PHYH"	chr10	-	13291824	13291912	13294427	13294596	13288359	13288541	13295495	13295606
21245	"ENSG00000107537"	"PHYH"	chr10	-	13291830	13291912	13294427	13294596	13288359	13288541	13295495	13295606
21246	"ENSG00000107537"	"PHYH"	chr10	-	13294427	13294596	13295495	13295606	13291824	13291912	13298186	13298241
21247	"ENSG00000107537"	"PHYH"	chr10	-	13294427	13294596	13295495	13295606	13291830	13291912	13299419	13299763
21248	"ENSG00000065809"	"FAM107B"	chr10	-	14530331	14530515	14553321	14553387	14521868	14522019	14571762	14572189
21249	"ENSG00000065809"	"FAM107B"	chr10	-	14530331	14530515	14553321	14553387	14521868	14522019	14667633	14667691
21250	"ENSG00000154124"	"OTULIN"	chr5	+	14673641	14673718	14681463	14681607	14664717	14664977	14687520	14687646
21251	"ENSG00000154124"	"OTULIN"	chr5	+	14687520	14687646	14690038	14690308	14681463	14681607	14692853	14699850
21252	"ENSG00000158545"	"ZC3H18"	chr16	+	88587541	88587613	88598177	88598326	88586599	88586684	88598619	88598712
21253	"ENSG00000158545"	"ZC3H18"	chr16	+	88608933	88609051	88611267	88611536	88599790	88599948	88622196	88622388
21254	"ENSG00000158545"	"ZC3H18"	chr16	+	88623218	88623344	88623957	88624062	88622196	88622388	88624601	88624745
21255	"ENSG00000158545"	"ZC3H18"	chr16	+	88625201	88625267	88627919	88628119	88624601	88624745	88628757	88628854
21256	"ENSG00000148481"	"MINDY3"	chr10	-	15782154	15782226	15786560	15786648	15778169	15779141	15789246	15789319
21257	"ENSG00000148481"	"MINDY3"	chr10	-	15782154	15782226	15789246	15789319	15778169	15779141	15796099	15796172
21258	"ENSG00000148481"	"MINDY3"	chr10	-	15816834	15816915	15821655	15821726	15796099	15796172	15833629	15833709
21259	"ENSG00000148481"	"MINDY3"	chr10	-	15816834	15816915	15847863	15847943	15796099	15796172	15860205	15860498
21260	"ENSG00000148481"	"MINDY3"	chr10	-	15837203	15837318	15847863	15847943	15834542	15834616	15860205	15860498
21261	"ENSG00000148481"	"MINDY3"	chr10	-	15838227	15838279	15841425	15841599	15837203	15837318	15843211	15843272
21262	"ENSG00000139514"	"SLC7A1"	chr13	-	29535818	29536202	29553760	29553860	29532823	29532982	29595415	29595688
21264	"ENSG00000157554"	"ERG"	chr21	-	38392375	38392444	38400573	38400645	38391658	38391715	38403505	38403709
21265	"ENSG00000157554"	"ERG"	chr21	-	38400573	38400645	38402556	38402637	38392375	38392444	38403505	38403709
21266	"ENSG00000157554"	"ERG"	chr21	-	38400573	38400645	38402556	38402637	38395369	38395580	38403505	38403709
21267	"ENSG00000136738"	"STAM"	chr10	+	17696774	17696869	17700190	17700279	17695048	17695241	17704430	17704518
21273	"ENSG00000241058"	"NSUN6"	chr10	-	18609844	18609926	18614459	18614613	18596207	18596327	18616183	18616293
21274	"ENSG00000241058"	"NSUN6"	chr10	-	18642475	18642555	18648489	18648645	18616183	18616293	18651128	18651587
21275	"ENSG00000165997"	"ARL5B"	chr10	+	18666574	18666635	18668529	18668677	18659430	18659683	18672621	18672705
21276	"ENSG00000165997"	"ARL5B"	chr10	+	18666574	18666635	18672621	18672705	18659430	18659683	18673983	18674135
21277	"ENSG00000165997"	"ARL5B"	chr10	+	18668529	18668677	18672621	18672705	18666574	18666635	18673983	18674135
21278	"ENSG00000088298"	"EDEM2"	chr20	-	35118597	35118719	35123889	35124034	35115363	35115933	35126250	35126375
21279	"ENSG00000088298"	"EDEM2"	chr20	-	35118597	35118719	35126250	35126375	35115363	35115933	35131641	35131783
21280	"ENSG00000088298"	"EDEM2"	chr20	-	35123889	35124034	35126250	35126375	35118597	35118719	35131641	35131783
21281	"ENSG00000088298"	"EDEM2"	chr20	-	35123889	35124034	35131641	35131783	35118597	35118719	35134737	35134949
21282	"ENSG00000088298"	"EDEM2"	chr20	-	35123889	35124034	35137879	35138005	35118597	35118719	35142372	35142478
21283	"ENSG00000088298"	"EDEM2"	chr20	-	35126250	35126375	35131641	35131783	35123889	35124034	35134737	35134949
21284	"ENSG00000088298"	"EDEM2"	chr20	-	35126250	35126375	35134737	35134949	35123889	35124034	35137879	35138005
21285	"ENSG00000088298"	"EDEM2"	chr20	-	35126250	35126375	35137879	35138005	35123889	35124034	35142372	35142478
21286	"ENSG00000088298"	"EDEM2"	chr20	-	35131641	35131783	35134737	35134949	35126250	35126375	35137879	35138005
21287	"ENSG00000088298"	"EDEM2"	chr20	-	35131641	35131783	35137879	35138005	35126250	35126375	35142372	35142478
21288	"ENSG00000088298"	"EDEM2"	chr20	-	35134737	35134949	35137879	35138005	35131641	35131783	35142372	35142478
21289	"ENSG00000078403"	"MLLT10"	chr10	+	21538832	21538912	21557620	21557824	21534644	21534804	21586293	21586348
21293	"ENSG00000078403"	"MLLT10"	chr10	+	21557620	21557824	21586293	21586348	21538832	21538912	21595330	21595440
21294	"ENSG00000078403"	"MLLT10"	chr10	+	21586293	21586348	21595330	21595440	21557620	21557824	21612347	21612451
21295	"ENSG00000078403"	"MLLT10"	chr10	+	21595330	21595440	21612347	21612451	21586293	21586348	21614830	21614924
21296	"ENSG00000078403"	"MLLT10"	chr10	+	21617111	21617207	21651672	21651768	21614830	21614924	21670448	21670665
